0.0,0.0,0.9344245742327053
115.0173899895142,1.0,1.1696790625516185
169.64963896218583,1.4142135623730951,1.393306113382292
238.10291892372928,2.0,1.8697669756187458
244.77336456403913,2.23606797749979,1.932867020298509
297.8808486626826,2.8284271247461903,2.5868657874195913
301.0597947252339,3.0,2.63622976020073
320.0624938976762,3.1622776601683795,2.9609820560647515
343.99563950724723,3.605551275463989,3.45263813531521
359.0891254271006,4.0,3.818561069564022
365.55984462191685,4.123105625617661,3.9904739372239253
369.2424677633926,4.242640687119285,4.092640790360212
377.068959210381,4.47213595499958,4.320744345254516
393.88957843537827,5.0,4.865773314269956
398.94360503710294,5.0990195135927845,5.045433740040809
406.15391171328145,5.385164807134504,5.315551849039851
408.79579254194874,5.656854249492381,5.418763661537971
413.0302652348857,6.0,5.589130673014551
415.0951698104906,5.830951894845301,5.674470813313393
422.8853272460514,6.082762530298219,6.010328341849962
430.11626335213134,6.324555320336759,6.342724636994846
432.3806193621541,6.4031242374328485,6.451106772239501
433.0288673980062,7.0,6.4825227674101304
439.6691938264495,6.708203932499369,6.81455244291215
451.57502145269285,7.211102550927978,7.459135406600527
453.5912256646947,7.0710678118654755,7.574932350963814
456.88510590738235,7.280109889280518,7.7684539607917396
462.49108099508254,7.615773105863909,8.110598086618893
464.4491360741238,7.810249675906654,8.234015814802405
470.5114238783156,8.06225774829855,8.629482832981212
470.5581791872287,8.246211251235321,8.632613149841049
471.0859794135249,8.0,8.668036782696309
473.6285464369731,8.602325267042627,8.84093861155306
473.8143096192853,8.48528137423857,8.85371886120052
475.2188969306671,8.54400374531753,8.951011743656569
480.75877527092524,9.055385138137417,9.346334988149923
480.80141430740406,8.94427190999916,9.349450823231406
481.06652346634974,9.0,9.368849082998842
482.9296014948763,9.219544457292887,9.506418319550992
483.1976821136459,9.433981132056603,9.52639413315073
484.81439747598256,9.486832980505138,9.647837066250972
485.8240422210494,9.899494936611665,9.72453382709653
487.03695958315114,10.0,9.817550983785019
488.62255371605596,9.848857801796104,9.940610852911629
489.5651131361384,10.295630140987,10.014557875928084
490.0959089810891,10.04987562112089,10.056463442858522
491.4671911735309,10.63014581273465,10.165607847873474
492.1148239994402,10.198039027185569,10.21760105662261
492.8823389004723,10.816653826391969,10.279592233847744
494.00607283716664,10.44030650891055,10.371091095432147
495.5643247853905,11.180339887498949,10.49943240086802
496.77057078695793,10.770329614269007,10.599961426976119
498.4174956800774,11.661903789690601,10.738900254388358
498.81960667159024,11.40175425099138,10.773121305156948
